"Country Name","Country Code","Indicator Name","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"Andorra","AND","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Arab Emirates","ARE","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.124870300293,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.6612777709961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.4747467041016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.1254272460938,NA,97.170768737793,97.5801467895508,NA
"Argentina","ARG","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.5808868408203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.9169998168945,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.1934127807617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Armenia","ARM","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.1501388549805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.1610717773438,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.6903533935547,NA,NA,NA,NA,99.6903533935547,99.6771621704102,NA,NA,99.7445068359375,NA,NA,NA
"American Samoa","ASM","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.2199096679688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","ATG","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.4199981689453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","AUS","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Austria","AUT","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Azerbaijan","AZE","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.1747817993164,NA,NA,NA,NA,NA,NA,NA,99.3839416503906,NA,99.6821517944336,99.692626953125,99.704963684082,99.7028579711914,99.7168197631836,99.7196578979492,99.7171401977539,99.7195510864258,99.7219924926758,NA,99.7267532348633,NA,NA,NA,NA
"Burundi","BDI","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.983570098877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.5293006896973,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.2377586364746,NA,NA,NA,NA,NA,NA,NA,43.1571884155273,NA,NA,NA,NA,NA,54.641658782959,NA,NA,61.223690032959,NA,NA,NA,NA,69.4400024414062,NA
"Belgium","BEL","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.53896045684814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5651206970215,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3001403808594,NA,NA,NA,18.4429092407227,NA,NA,NA,NA,NA,22.093879699707,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.4000015258789,NA
"Burkina Faso","BFA","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39058995246887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.22542953491211,NA,NA,NA,NA,8.05797958374023,NA,NA,NA,NA,NA,NA,15.1887702941895,NA,16.6222400665283,16.291130065918,21.0272197723389,NA,NA,NA,NA,NA,NA,26.2202491760254,NA,NA,NA,31.0440807342529,24.6815395355225,NA,NA,29.1200008392334,NA
"Bangladesh","BGD","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9716300964355,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.8389797210693,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.8233489990234,NA,NA,NA,NA,NA,43.7408485412598,NA,NA,NA,55.1194381713867,54.2360382080078,57.7890014648438,57.8609313964844,62.2529907226562,69.8972091674805,70.0857009887695,71.1819381713867,71.9483871459961,72.0047836303711,NA,NA,NA
"Bulgaria","BGR","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.7064895629883,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.9839019775391,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.1699981689453,NA,NA
"Bahrain","BHR","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.5910911560059,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.9323196411133,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.5574188232422,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.6999969482422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas, The","BHS","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina","BIH","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.9593276977539,NA,NA,NA,NA,NA,NA,NA,NA,94.3599395751953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.8037109375,NA,94.9104919433594,NA,NA,NA,NA,NA,NA,NA,NA,97.0999984741211,NA
"Belarus","BLR","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.6282196044922,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.4197235107422,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.4939880371094,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.8765106201172,NA,NA,NA,NA
"Belize","BLZ","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.3283920288086,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.3000030517578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bermuda","BMU","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bolivia","BOL","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.3746490478516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.3132171630859,NA,NA,NA,NA,NA,NA,NA,NA,80.6543807983398,NA,NA,NA,NA,NA,85.9859390258789,86.8317489624023,86.8214569091797,NA,88.0802001953125,91.8732681274414,NA,NA,88.5828628540039,NA,NA,NA,NA,90.5025863647461,NA,NA,NA
"Brazil","BRA","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.8531494140625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.5000534057617,NA,NA,NA,88.8061294555664,NA,89.8555908203125,90.2280120849609,90.2195510864258,90.4112167358398,90.6817016601562,91.6331481933594,91.6249008178711,91.7649612426758,92.0605163574219,92.3437881469727,93.0212020874023,93.2437133789062,93.4250717163086,NA,NA,NA,94.9199981689453,NA
"Barbados","BRB","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.2515563964844,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brunei Darussalam","BRN","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.8418273925781,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.4613571166992,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.1615524291992,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.6524810791016,NA,NA,NA,NA,NA,NA,96.3012619018555,NA,NA,96.8600006103516,NA,NA
"Bhutan","BTN","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.6806602478027,NA,NA,NA,NA,NA,NA,45.2045097351074,NA,NA,NA,NA,57.0836181640625,NA,NA,NA,NA,63.9000015258789,NA
"Botswana","BWA","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.2992401123047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.8079528808594,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.4512100219727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central African Republic","CAF","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.39958000183105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3368797302246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.290901184082,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.355489730835,NA,NA,NA,NA,NA,NA,NA,25.7563800811768,NA,26.2000007629395,NA,NA,NA
"Canada","CAN","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Switzerland","CHE","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Channel Islands","CHI","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chile","CHL","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.8001174926758,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.0367126464844,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.6409301757812,NA,NA,NA,NA,NA,NA,NA,NA,96.5307083129883,NA,96.161750793457,NA,96.7439575195312,NA,96.3340225219727,NA,NA,NA,NA,97.120002746582,NA
"China","CHN","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.1368103027344,NA,NA,NA,NA,NA,NA,NA,68.0720825195312,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.5266036987305,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.7112274169922,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.6100006103516,NA,NA,NA
"Cote d'Ivoire","CIV","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.433780670166,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.4766693115234,NA,38.6145095825195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.4617195129395,NA,36.7842483520508,NA,NA,NA,NA,86.7412490844727,NA,NA,NA,NA
"Cameroon","CMR","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.1161308288574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.7217597961426,NA,NA,NA,NA,NA,NA,63.0220603942871,NA,NA,64.7994995117188,NA,NA,NA,NA,NA,NA,NA,71.5862731933594,NA,73.120002746582,NA,NA,NA
"Congo, Dem. Rep.","COD","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.0609016418457,NA,NA,NA,NA,NA,46.1042518615723,NA,NA,NA,NA,62.9186401367188,NA,NA,NA,66.4999771118164,NA,NA,NA,NA,NA,71.7300033569336,NA
"Congo, Rep.","COG","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.0013389587402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.4807662963867,NA,NA,NA,NA,NA,72.8770599365234,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.370002746582,NA,NA
"Colombia","COL","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.1479034423828,NA,NA,91.3140029907227,NA,NA,NA,NA,NA,NA,NA,92.7146301269531,92.911247253418,92.2205963134766,92.8456192016602,93.4353713989258,93.4151306152344,93.4867935180664,93.6671295166016,NA,NA,94.4846572875977,94.4158172607422,94.8902206420898,NA,95.3189163208008,95.4690322875977,95.8750610351562,NA,NA,NA
"Comoros","COM","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.3176193237305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.4590187072754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6372909545898,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.8699989318848,NA
"Cabo Verde","CPV","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.9986190795898,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.4445571899414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.496223449707,NA,NA,82.0422210693359,NA,NA,NA,NA,NA,NA,87.6100006103516,NA
"Costa Rica","CRI","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.5771331787109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.0807876586914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.5004119873047,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.0999984741211,NA,NA
"Cuba","CUB","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.7909164428711,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.7171478271484,NA,NA,NA,NA,NA,NA,NA,NA,99.7171478271484,NA,NA
"Curacao","CUW","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cayman Islands","CYM","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.0214767456055,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.0214767456055,NA,NA,NA,NA,NA,NA
"Cyprus","CYP","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.0017776489258,NA,NA,NA,NA,NA,NA,NA,NA,95.0796585083008,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.1162261962891,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.1500015258789,NA,NA
"Czechia","CZE","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","DEU","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Djibouti","DJI","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominica","DMA","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denmark","DNK","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","DOM","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.5360794067383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.1770935058594,NA,NA,NA,NA,88.2771682739258,NA,NA,89.6973037719727,90.2255706787109,90.2241668701172,91.2505111694336,92.1477890014648,92.3210601806641,93.7641296386719,NA,NA,NA,NA,NA,95.5999984741211,NA
"Algeria","DZA","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.8399200439453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.075080871582,NA,NA,NA,63.9187889099121,NA,67.5487518310547,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.3229675292969,NA,NA,NA,NA,NA
"Ecuador","ECU","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.4052276611328,NA,NA,NA,NA,NA,NA,NA,86.1933288574219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.6970901489258,NA,NA,NA,NA,NA,90.8655700683594,91.1225662231445,90.9175491333008,90.4701080322266,90.220817565918,90.9516830444336,92.2180786132812,93.2538604736328,93.2566223144531,93.3145294189453,92.0866928100586,NA,NA,92.4902420043945,94.0484924316406,93.0507507324219,NA
"Egypt, Arab Rep.","EGY","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.438009262085,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.3926696777344,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.5953102111816,NA,NA,NA,NA,NA,NA,NA,NA,56.1215515136719,57.8119087219238,NA,NA,NA,63.5158081054688,NA,65.7566604614258,62.7052192687988,NA,NA,NA,65.5056915283203,NA,NA,NA,NA,68.9499969482422,NA
"Eritrea","ERI","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.2244186401367,NA,NA,NA,NA,NA,54.8010711669922,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.9461898803711,NA,NA,NA,NA,NA
